Time,SSID,BSSID,Vendor,RSSI,Score,Reason
06:36:22,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-58,3,RSSI Spike
06:36:22,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-52,5,Deauth Attack
06:36:22,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-67,1,
06:36:24,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-60,3,RSSI Spike
06:36:24,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-51,5,Deauth Attack
06:36:24,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-67,1,
06:36:25,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-62,3,RSSI Spike
06:36:25,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-49,5,Deauth Attack
06:36:25,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-63,1,
06:36:27,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,3,RSSI Spike
06:36:27,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,5,Deauth Attack
06:36:27,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-67,1,
06:36:28,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,3,RSSI Spike
06:36:28,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-52,5,Deauth Attack
06:36:28,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-63,1,
06:36:30,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-61,3,RSSI Spike
06:36:30,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-48,5,Deauth Attack
06:36:30,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-65,1,
