Time,SSID,BSSID,Vendor,RSSI,Score,Reason
06:43:18,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-61,1,
06:43:18,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-52,7,Deauth Attack
06:43:18,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-64,3,RSSI Spike
06:43:20,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-60,1,
06:43:20,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-49,7,Deauth Attack
06:43:20,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-66,3,RSSI Spike
06:43:21,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-61,1,
06:43:21,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-49,7,Deauth Attack
06:43:21,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-64,3,RSSI Spike
06:43:23,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-62,1,
06:43:23,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-52,7,Deauth Attack
06:43:23,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-63,3,RSSI Spike
06:43:24,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-60,1,
06:43:24,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-52,7,Deauth Attack
06:43:24,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-64,3,RSSI Spike
06:43:26,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,1,
06:43:26,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-49,7,Deauth Attack
06:43:26,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-67,3,RSSI Spike
06:43:27,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,1,
06:43:27,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-48,7,Deauth Attack
06:43:27,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-67,3,RSSI Spike
06:43:29,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,1,
06:43:29,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-51,7,Deauth Attack
06:43:29,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-67,3,RSSI Spike
06:43:30,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-60,1,
06:43:30,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,7,Deauth Attack
06:43:30,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-66,3,RSSI Spike
06:43:32,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-61,1,
06:43:32,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-49,7,Deauth Attack
06:43:32,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-66,3,RSSI Spike
06:43:33,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-62,1,
06:43:33,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-52,7,Deauth Attack
06:43:33,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-64,3,RSSI Spike
06:43:35,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-60,1,
06:43:35,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-52,7,Deauth Attack
06:43:35,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-65,3,RSSI Spike
06:43:36,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-60,1,
06:43:36,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-51,7,Deauth Attack
06:43:36,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-63,3,RSSI Spike
06:43:38,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-59,1,
06:43:38,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-49,7,Deauth Attack
06:43:38,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-66,3,RSSI Spike
06:43:39,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-60,1,
06:43:39,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,7,Deauth Attack
06:43:39,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-64,3,RSSI Spike
06:43:41,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,1,
06:43:41,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-51,7,Deauth Attack
06:43:41,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-65,3,RSSI Spike
06:43:42,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,1,
06:43:42,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-51,7,Deauth Attack
06:43:42,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-65,3,RSSI Spike
06:43:44,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,1,
06:43:44,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,7,Deauth Attack
06:43:44,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-65,3,RSSI Spike
06:43:45,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-59,1,
06:43:45,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-51,7,Deauth Attack
06:43:45,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-64,3,RSSI Spike
06:43:47,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-60,1,
06:43:47,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-48,7,Deauth Attack
06:43:47,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-66,3,RSSI Spike
06:43:48,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-59,1,
06:43:48,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-51,7,Deauth Attack
06:43:48,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-65,3,RSSI Spike
06:43:50,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-62,1,
06:43:50,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,7,Deauth Attack
06:43:50,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-67,3,RSSI Spike
06:43:51,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-59,1,
06:43:51,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-52,7,Deauth Attack
06:43:51,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-63,3,RSSI Spike
06:43:53,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-62,1,
06:43:53,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,7,Deauth Attack
06:43:53,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-65,3,RSSI Spike
06:43:54,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-61,1,
06:43:54,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-48,7,Deauth Attack
06:43:54,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-67,3,RSSI Spike
06:43:56,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,1,
06:43:56,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-52,7,Deauth Attack
06:43:56,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-63,3,RSSI Spike
06:43:57,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,1,
06:43:57,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,7,Deauth Attack
06:43:57,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-64,3,RSSI Spike
06:43:59,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,1,
06:43:59,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,7,Deauth Attack
06:43:59,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-66,3,RSSI Spike
06:44:00,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-59,1,
06:44:00,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-52,7,Deauth Attack
06:44:00,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-66,3,RSSI Spike
06:44:02,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-61,1,
06:44:02,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-52,7,Deauth Attack
06:44:02,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-63,3,RSSI Spike
06:44:03,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-59,1,
06:44:03,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-49,7,Deauth Attack
06:44:03,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-65,3,RSSI Spike
06:44:05,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-61,1,
06:44:05,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,7,Deauth Attack
06:44:05,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-64,3,RSSI Spike
06:44:06,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-59,1,
06:44:06,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-51,7,Deauth Attack
06:44:06,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-63,3,RSSI Spike
06:44:08,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-59,1,
06:44:08,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,7,Deauth Attack
06:44:08,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-65,3,RSSI Spike
06:44:09,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-62,1,
06:44:09,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-52,7,Deauth Attack
06:44:09,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-65,3,RSSI Spike
06:44:11,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,1,
06:44:11,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-48,7,Deauth Attack
06:44:11,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-63,3,RSSI Spike
06:44:12,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,1,
06:44:12,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-49,7,Deauth Attack
06:44:12,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-63,3,RSSI Spike
06:44:14,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,1,
06:44:14,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-49,7,Deauth Attack
06:44:14,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-65,3,RSSI Spike
06:44:15,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-60,1,
06:44:15,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-51,7,Deauth Attack
06:44:15,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-63,3,RSSI Spike
06:44:17,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-62,1,
06:44:17,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-51,7,Deauth Attack
06:44:17,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-65,3,RSSI Spike
06:44:18,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-61,1,
06:44:18,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-51,7,Deauth Attack
06:44:18,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-63,3,RSSI Spike
06:44:20,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-62,1,
06:44:20,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-52,7,Deauth Attack
06:44:20,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-65,3,RSSI Spike
06:44:21,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-59,1,
06:44:21,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-51,7,Deauth Attack
06:44:21,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-64,3,RSSI Spike
06:44:23,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-61,1,
06:44:23,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-49,7,Deauth Attack
06:44:23,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-64,3,RSSI Spike
06:44:24,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-60,1,
06:44:24,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-49,7,Deauth Attack
06:44:24,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-64,3,RSSI Spike
06:44:26,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,1,
06:44:26,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,7,Deauth Attack
06:44:26,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-64,3,RSSI Spike
06:44:27,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,1,
06:44:27,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,7,Deauth Attack
06:44:27,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-66,3,RSSI Spike
06:44:29,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,1,
06:44:29,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,7,Deauth Attack
06:44:29,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-64,3,RSSI Spike
06:44:30,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-60,1,
06:44:30,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,7,Deauth Attack
06:44:30,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-64,3,RSSI Spike
06:44:32,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-61,1,
06:44:32,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-51,7,Deauth Attack
06:44:32,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-67,3,RSSI Spike
06:44:33,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-59,1,
06:44:33,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-52,7,Deauth Attack
06:44:33,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-67,3,RSSI Spike
06:44:35,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-58,1,
06:44:35,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-49,7,Deauth Attack
06:44:35,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-67,3,RSSI Spike
06:44:36,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-58,1,
06:44:36,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-51,7,Deauth Attack
06:44:36,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-66,3,RSSI Spike
06:44:38,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-62,1,
06:44:38,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-49,7,Deauth Attack
06:44:38,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-65,3,RSSI Spike
06:44:39,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-59,1,
06:44:39,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-52,7,Deauth Attack
06:44:39,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-65,3,RSSI Spike
06:44:41,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,1,
06:44:41,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-52,7,Deauth Attack
06:44:41,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-65,3,RSSI Spike
06:44:42,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,1,
06:44:42,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-48,7,Deauth Attack
06:44:42,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-66,3,RSSI Spike
06:44:44,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,1,
06:44:44,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-51,7,Deauth Attack
06:44:44,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-66,3,RSSI Spike
06:44:45,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-62,1,
06:44:45,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-48,7,Deauth Attack
06:44:45,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-65,3,RSSI Spike
06:44:47,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-62,1,
06:44:47,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,7,Deauth Attack
06:44:47,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-67,3,RSSI Spike
06:44:48,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-60,1,
06:44:48,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,7,Deauth Attack
06:44:48,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-66,3,RSSI Spike
06:44:50,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-62,1,
06:44:50,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-51,7,Deauth Attack
06:44:50,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-67,3,RSSI Spike
06:44:51,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-61,1,
06:44:51,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,7,Deauth Attack
06:44:51,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-65,3,RSSI Spike
06:44:53,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-61,1,
06:44:53,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-48,7,Deauth Attack
06:44:53,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-64,3,RSSI Spike
06:44:54,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-58,1,
06:44:54,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,7,Deauth Attack
06:44:54,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-63,3,RSSI Spike
06:44:56,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,1,
06:44:56,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-49,7,Deauth Attack
06:44:56,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-65,3,RSSI Spike
06:44:57,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,1,
06:44:57,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-48,7,Deauth Attack
06:44:57,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-65,3,RSSI Spike
06:44:59,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,1,
06:44:59,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-48,7,Deauth Attack
06:44:59,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-66,3,RSSI Spike
06:45:00,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-59,1,
06:45:00,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-51,7,Deauth Attack
06:45:00,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-64,3,RSSI Spike
06:45:02,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-58,1,
06:45:02,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-48,7,Deauth Attack
06:45:02,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-65,3,RSSI Spike
06:45:03,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-58,1,
06:45:03,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,7,Deauth Attack
06:45:03,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-66,3,RSSI Spike
06:45:05,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-59,1,
06:45:05,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,7,Deauth Attack
06:45:05,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-63,3,RSSI Spike
06:45:06,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-62,1,
06:45:06,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,7,Deauth Attack
06:45:06,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-64,3,RSSI Spike
06:45:08,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-62,1,
06:45:08,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-52,7,Deauth Attack
06:45:08,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-66,3,RSSI Spike
06:45:09,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-60,1,
06:45:09,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,7,Deauth Attack
06:45:09,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-65,3,RSSI Spike
06:45:11,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,1,
06:45:11,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,7,Deauth Attack
06:45:11,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-63,3,RSSI Spike
06:45:12,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,1,
06:45:12,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-49,7,Deauth Attack
06:45:12,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-64,3,RSSI Spike
06:45:14,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,1,
06:45:14,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-52,7,Deauth Attack
06:45:14,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-66,3,RSSI Spike
06:45:15,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-59,1,
06:45:15,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,7,Deauth Attack
06:45:15,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-67,3,RSSI Spike
06:45:17,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-58,1,
06:45:17,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-48,7,Deauth Attack
06:45:17,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-66,3,RSSI Spike
06:45:18,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-62,1,
06:45:18,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-48,7,Deauth Attack
06:45:18,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-64,3,RSSI Spike
06:45:20,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-58,1,
06:45:20,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-52,7,Deauth Attack
06:45:20,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-64,3,RSSI Spike
06:45:21,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-62,1,
06:45:21,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,7,Deauth Attack
06:45:21,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-64,3,RSSI Spike
06:45:23,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-62,1,
06:45:23,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-52,7,Deauth Attack
06:45:23,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-67,3,RSSI Spike
06:45:24,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-62,1,
06:45:24,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-52,7,Deauth Attack
06:45:24,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-64,3,RSSI Spike
06:45:26,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,1,
06:45:26,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-51,7,Deauth Attack
06:45:26,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-63,3,RSSI Spike
06:45:27,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,1,
06:45:27,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-52,7,Deauth Attack
06:45:27,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-65,3,RSSI Spike
06:45:29,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,1,
06:45:29,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-51,7,Deauth Attack
06:45:29,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-67,3,RSSI Spike
06:45:30,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-59,1,
06:45:30,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-49,7,Deauth Attack
06:45:30,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-64,3,RSSI Spike
06:45:32,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-61,1,
06:45:32,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-52,7,Deauth Attack
06:45:32,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-63,3,RSSI Spike
06:45:33,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-60,1,
06:45:33,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-51,7,Deauth Attack
06:45:33,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-65,3,RSSI Spike
06:45:35,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-59,1,
06:45:35,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-49,7,Deauth Attack
06:45:35,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-64,3,RSSI Spike
06:45:36,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-59,1,
